year,period,period_type,period_number,period_order,crop_group,crop_subtype,is_aggregate,region,province,volume_mt,area_ha
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region X,Bukidnon,61885.0,19160.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region X,Bukidnon,4145.0,2480.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region X,Camiguin,72.0,120.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region X,Camiguin,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region X,Camiguin,650.0,280.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region X,Camiguin,0.0,0.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region X,Lanao del Norte,14984.0,13260.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region X,Lanao del Norte,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region X,Lanao del Norte,18354.0,6940.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region X,Lanao del Norte,0.0,0.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region X,Misamis Occidental,676.0,1300.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region X,Misamis Occidental,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region X,Misamis Occidental,8886.0,3320.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region X,Misamis Occidental,0.0,0.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region X,Misamis Oriental,5738.0,4730.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region X,Misamis Oriental,1033.0,820.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region X,Misamis Oriental,8975.0,3810.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region X,Misamis Oriental,445.0,210.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XI,Davao City,327.0,690.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XI,Davao City,379.0,250.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XI,Davao City,6264.0,1890.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XI,Davao City,1833.0,850.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XI,Davao Occidental,0.0,0.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XI,Davao Occidental,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XI,Davao Occidental,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XI,Davao Occidental,0.0,0.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XI,Davao Oriental,3234.0,5130.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XI,Davao Oriental,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XI,Davao Oriental,8879.0,2150.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XI,Davao Oriental,243.0,90.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XI,Davao de Oro,0.0,0.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XI,Davao de Oro,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XI,Davao de Oro,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XI,Davao de Oro,0.0,0.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XI,Davao del Norte,20740.0,22440.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XI,Davao del Norte,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XI,Davao del Norte,43367.0,12450.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XI,Davao del Norte,15096.0,5350.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XI,Davao del Sur,420.0,1400.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XI,Davao del Sur,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XI,Davao del Sur,42610.0,9380.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XI,Davao del Sur,4925.0,1320.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XII,Cotabato,10492.0,19430.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XII,Cotabato,15510.0,10340.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XII,Cotabato,46170.0,14490.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XII,Cotabato,2257.0,1410.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XII,Sarangani,0.0,0.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XII,Sarangani,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XII,Sarangani,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XII,Sarangani,0.0,0.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XII,South Cotabato,25447.0,43120.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XII,South Cotabato,13778.0,11820.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XII,South Cotabato,39049.0,12670.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XII,South Cotabato,303.0,190.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XII,Sultan Kudarat,12335.0,13270.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XII,Sultan Kudarat,2115.0,2810.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XII,Sultan Kudarat,54502.0,16240.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XII,Sultan Kudarat,19258.0,7120.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XIII,Agusan del Norte,2065.0,2380.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XIII,Agusan del Norte,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XIII,Agusan del Norte,9910.0,2630.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XIII,Agusan del Norte,5795.0,2260.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XIII,Agusan del Sur,6212.0,5220.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XIII,Agusan del Sur,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XIII,Agusan del Sur,235.0,90.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XIII,Agusan del Sur,129.0,150.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XIII,Butuan City,,
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XIII,Butuan City,,
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XIII,Butuan City,,
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XIII,Butuan City,,
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XIII,Dinagat Islands,0.0,0.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XIII,Dinagat Islands,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XIII,Dinagat Islands,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XIII,Dinagat Islands,0.0,0.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XIII,Surigao del Norte,0.0,0.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XIII,Surigao del Norte,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XIII,Surigao del Norte,12648.0,6300.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XIII,Surigao del Norte,189.0,140.0
1990,Quarter 1,quarter,1,1,Corn,White,0,Region XIII,Surigao del Sur,11.0,30.0
1990,Quarter 1,quarter,1,1,Corn,Yellow,0,Region XIII,Surigao del Sur,0.0,0.0
1990,Quarter 1,quarter,1,1,Palay,Irrigated,0,Region XIII,Surigao del Sur,3632.0,2590.0
1990,Quarter 1,quarter,1,1,Palay,Rainfed,0,Region XIII,Surigao del Sur,1346.0,1040.0
1990,Quarter 2,quarter,2,2,Corn,White,0,BARMM,Basilan,59.0,140.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,BARMM,Basilan,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,BARMM,Basilan,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,BARMM,Basilan,26.0,20.0
1990,Quarter 2,quarter,2,2,Corn,White,0,BARMM,Lanao del Sur,1411.0,2940.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,BARMM,Lanao del Sur,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,BARMM,Lanao del Sur,830.0,290.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,BARMM,Lanao del Sur,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,BARMM,Maguindanao del Norte,,
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,BARMM,Maguindanao del Norte,,
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,BARMM,Maguindanao del Norte,,
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,BARMM,Maguindanao del Norte,,
1990,Quarter 2,quarter,2,2,Corn,White,0,BARMM,Maguindanao del Sur,24664.0,20340.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,BARMM,Maguindanao del Sur,136.0,200.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,BARMM,Maguindanao del Sur,2865.0,1180.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,BARMM,Maguindanao del Sur,4842.0,3000.0
1990,Quarter 2,quarter,2,2,Corn,White,0,BARMM,Sulu,12282.0,23120.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,BARMM,Sulu,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,BARMM,Sulu,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,BARMM,Sulu,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,BARMM,Tawi-Tawi,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,BARMM,Tawi-Tawi,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,BARMM,Tawi-Tawi,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,BARMM,Tawi-Tawi,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,CAR,Abra,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,CAR,Abra,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,CAR,Abra,5935.0,2900.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,CAR,Abra,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,CAR,Apayao,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,CAR,Apayao,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,CAR,Apayao,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,CAR,Apayao,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,CAR,Benguet,230.0,380.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,CAR,Benguet,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,CAR,Benguet,2629.0,1590.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,CAR,Benguet,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,CAR,Ifugao,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,CAR,Ifugao,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,CAR,Ifugao,10163.0,3440.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,CAR,Ifugao,158.0,120.0
1990,Quarter 2,quarter,2,2,Corn,White,0,CAR,Kalinga,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,CAR,Kalinga,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,CAR,Kalinga,22113.0,7320.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,CAR,Kalinga,1732.0,800.0
1990,Quarter 2,quarter,2,2,Corn,White,0,CAR,Mountain Province,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,CAR,Mountain Province,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,CAR,Mountain Province,1798.0,930.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,CAR,Mountain Province,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,MIMAROPA,Marinduque,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,MIMAROPA,Marinduque,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,MIMAROPA,Marinduque,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,MIMAROPA,Marinduque,170.0,120.0
1990,Quarter 2,quarter,2,2,Corn,White,0,MIMAROPA,Occidental Mindoro,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,MIMAROPA,Occidental Mindoro,2609.0,2380.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,MIMAROPA,Occidental Mindoro,35529.0,10950.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,MIMAROPA,Occidental Mindoro,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,MIMAROPA,Oriental Mindoro,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,MIMAROPA,Oriental Mindoro,829.0,1440.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,MIMAROPA,Oriental Mindoro,35436.0,13590.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,MIMAROPA,Oriental Mindoro,13919.0,8660.0
1990,Quarter 2,quarter,2,2,Corn,White,0,MIMAROPA,Palawan,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,MIMAROPA,Palawan,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,MIMAROPA,Palawan,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,MIMAROPA,Palawan,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,MIMAROPA,Puerto Princesa,,
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,MIMAROPA,Puerto Princesa,,
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,MIMAROPA,Puerto Princesa,,
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,MIMAROPA,Puerto Princesa,,
1990,Quarter 2,quarter,2,2,Corn,White,0,MIMAROPA,Romblon,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,MIMAROPA,Romblon,76.0,290.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,MIMAROPA,Romblon,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,MIMAROPA,Romblon,35.0,10.0
1990,Quarter 2,quarter,2,2,Corn,White,0,NIR,Bacolod City,,
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,NIR,Bacolod City,,
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,NIR,Bacolod City,,
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,NIR,Bacolod City,,
1990,Quarter 2,quarter,2,2,Corn,White,0,NIR,Negros Occidental,,
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,NIR,Negros Occidental,,
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,NIR,Negros Occidental,,
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,NIR,Negros Occidental,,
1990,Quarter 2,quarter,2,2,Corn,White,0,NIR,Negros Oriental,,
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,NIR,Negros Oriental,,
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,NIR,Negros Oriental,,
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,NIR,Negros Oriental,,
1990,Quarter 2,quarter,2,2,Corn,White,0,NIR,Siquijor,,
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,NIR,Siquijor,,
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,NIR,Siquijor,,
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,NIR,Siquijor,,
1990,Quarter 2,quarter,2,2,Corn,White,0,Region I,Ilocos Norte,198.0,430.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region I,Ilocos Norte,2588.0,4010.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region I,Ilocos Norte,13196.0,6280.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region I,Ilocos Norte,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region I,Ilocos Sur,605.0,750.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region I,Ilocos Sur,603.0,1040.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region I,Ilocos Sur,288.0,90.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region I,Ilocos Sur,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region I,La Union,88.0,160.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region I,La Union,16.0,30.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region I,La Union,11202.0,4890.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region I,La Union,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region I,Pangasinan,346.0,840.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region I,Pangasinan,7641.0,7010.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region I,Pangasinan,12759.0,4520.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region I,Pangasinan,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region II,Batanes,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region II,Batanes,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region II,Batanes,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region II,Batanes,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region II,Cagayan,794.0,1510.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region II,Cagayan,4221.0,3150.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region II,Cagayan,35062.0,13360.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region II,Cagayan,6923.0,4290.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region II,Isabela,4404.0,7690.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region II,Isabela,17123.0,10570.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region II,Isabela,131256.0,36320.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region II,Isabela,649.0,720.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region II,Nueva Vizcaya,10.0,10.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region II,Nueva Vizcaya,120.0,90.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region II,Nueva Vizcaya,32890.0,8550.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region II,Nueva Vizcaya,243.0,150.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region II,Quirino,313.0,280.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region II,Quirino,1237.0,1010.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region II,Quirino,7925.0,2900.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region II,Quirino,1176.0,740.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region III,Aurora,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region III,Aurora,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region III,Aurora,5334.0,1610.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region III,Aurora,594.0,190.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region III,Bataan,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region III,Bataan,105.0,150.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region III,Bataan,23073.0,6200.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region III,Bataan,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region III,Bulacan,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region III,Bulacan,617.0,410.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region III,Bulacan,24461.0,7300.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region III,Bulacan,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region III,Nueva Ecija,308.0,390.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region III,Nueva Ecija,1200.0,670.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region III,Nueva Ecija,319914.0,62770.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region III,Nueva Ecija,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region III,Pampanga,198.0,110.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region III,Pampanga,1203.0,510.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region III,Pampanga,11594.0,3100.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region III,Pampanga,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region III,Tarlac,155.0,210.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region III,Tarlac,6456.0,3060.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region III,Tarlac,4070.0,1990.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region III,Tarlac,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region III,Zambales,4.0,10.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region III,Zambales,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region III,Zambales,11441.0,3750.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region III,Zambales,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region IV-A,Batangas,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region IV-A,Batangas,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region IV-A,Batangas,13198.0,4200.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region IV-A,Batangas,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region IV-A,Cavite,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region IV-A,Cavite,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region IV-A,Cavite,4657.0,1280.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region IV-A,Cavite,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region IV-A,Laguna,48.0,20.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region IV-A,Laguna,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region IV-A,Laguna,34228.0,9380.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region IV-A,Laguna,3549.0,1520.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region IV-A,Quezon,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region IV-A,Quezon,9815.0,9110.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region IV-A,Quezon,19040.0,13650.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region IV-A,Quezon,4910.0,5870.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region IV-A,Rizal,690.0,910.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region IV-A,Rizal,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region IV-A,Rizal,6624.0,2200.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region IV-A,Rizal,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region IX,Sulu,,
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region IX,Sulu,,
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region IX,Sulu,,
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region IX,Sulu,,
1990,Quarter 2,quarter,2,2,Corn,White,0,Region IX,Zamboanga City,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region IX,Zamboanga City,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region IX,Zamboanga City,2322.0,870.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region IX,Zamboanga City,74.0,70.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region IX,Zamboanga Sibugay,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region IX,Zamboanga Sibugay,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region IX,Zamboanga Sibugay,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region IX,Zamboanga Sibugay,0.0,0.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region IX,Zamboanga del Norte,1837.0,2180.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region IX,Zamboanga del Norte,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region IX,Zamboanga del Norte,760.0,250.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region IX,Zamboanga del Norte,116.0,90.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region IX,Zamboanga del Sur,9909.0,15600.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region IX,Zamboanga del Sur,0.0,0.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region IX,Zamboanga del Sur,22177.0,6620.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region IX,Zamboanga del Sur,1030.0,460.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region V,Albay,196.0,230.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region V,Albay,7224.0,5970.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region V,Albay,21394.0,6980.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region V,Albay,754.0,550.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region V,Camarines Norte,4354.0,5410.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region V,Camarines Norte,210.0,350.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region V,Camarines Norte,4993.0,1710.0
1990,Quarter 2,quarter,2,2,Palay,Rainfed,0,Region V,Camarines Norte,2158.0,970.0
1990,Quarter 2,quarter,2,2,Corn,White,0,Region V,Camarines Sur,69.0,130.0
1990,Quarter 2,quarter,2,2,Corn,Yellow,0,Region V,Camarines Sur,7144.0,11070.0
1990,Quarter 2,quarter,2,2,Palay,Irrigated,0,Region V,Camarines Sur,10804.0,3700.0
